mal_id,url,images,trailer,approved,titles,title,title_english,title_japanese,title_synonyms,type,source,episodes,status,airing,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast,producers,licensors,studios,genres,explicit_genres,themes,demographics,relations,theme,external,streaming
25613,https://myanimelist.net/anime/25613/Genki_Genki_Non-tan__Utaou_Christmas,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65135.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65135t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65135l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65135.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65135t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65135l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Genki Genki Non-tan: Utaou! Christmas,,げんき げんき ノンタン うたおう!クリスマス,['Genki Genki Non-tan: Sing! Christmas'],OVA,Unknown,1,Finished Airing,False,"{'from': '2004-11-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 3, 'month': 11, 'year': 2004}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 3, 2004'}",32 min,G - All Ages,,,16977,19138,263,0,A Christmas OVA of Non-tan that features eight classic Christmas songs sung and acted out by the characters.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Nippon Columbia,,Polygon Pictures,,,Music,Kids,,"{'openings': [], 'endings': []}","Official Site,Wikipedia",
25615,https://myanimelist.net/anime/25615/Genki_Genki_Non-tan_2006,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65137.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65137t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65137l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65137.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65137t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65137l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,,",Genki Genki Non-tan (2006),,げんき げんき ノンタン,"['Genki Genki Nontan', 'Genki! Genki! Nontan', 'Genki Genki Nontan 3']",TV,Picture book,10,Finished Airing,False,"{'from': '2006-10-02T00:00:00+00:00', 'to': '2006-10-13T00:00:00+00:00', 'prop': {'from': {'day': 2, 'month': 10, 'year': 2006}, 'to': {'day': 13, 'month': 10, 'year': 2006}}, 'string': 'Oct 2, 2006 to Oct 13, 2006'}",6 min per ep,G - All Ages,,,16973,18321,312,0,Direct continuation of the second season. Also labeled as episode 26-35.,,fall,2006,"{'day': None, 'time': None, 'timezone': None, 'string': 'Unknown'}",Nippon Columbia,,Polygon Pictures,,,Music,Kids,",","{'openings': [], 'endings': []}","Official Site,AniDB,Wikipedia",
25617,https://myanimelist.net/anime/25617/Genki_Genki_Non-tan__Deka_Deka_Arigatou,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65139.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65139t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65139l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65139.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65139t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65139l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Genki Genki Non-tan: Deka Deka Arigatou,,げんきげんきノンタン でかでか ありがとう,['Genki Genki Non-tan: Deka Deka Thank You'],OVA,Unknown,1,Finished Airing,False,"{'from': '2009-02-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 4, 'month': 2, 'year': 2009}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Feb 4, 2009'}",32 min,G - All Ages,,,16974,19404,248,0,"7 sing-along songs and nursery rhymes featuring the main cast acting them out. Some are international classics such as Ten Little Indians and others are classic Japanese ones such as Close Hands, Open Hands (Musunde Hiraite).",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,,,Music,Kids,,"{'openings': [], 'endings': []}","Official Site,Wikipedia",
25619,https://myanimelist.net/anime/25619/Genki_Genki_Non-tan__Spoon_Tan_Tan_Tan,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65141.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65141t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65141l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65141.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65141t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65141l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Genki Genki Non-tan: Spoon Tan Tan Tan,,げんきげんきノンタン　スプーン たんたんたん,,OVA,Unknown,1,Finished Airing,False,"{'from': '2013-04-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 24, 'month': 4, 'year': 2013}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 24, 2013'}",30 min,G - All Ages,,,16976,19251,257,0,This edition focuses on teaching kids good house manners. Such as eating all the food on your plate; to taking naps when instructed to so you can grow up big and strong; to avoiding wetting the bed and how to handle the situation if you do.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Nippon Columbia,,Polygon Pictures,,,Music,Kids,,"{'openings': [], 'endings': []}","Official Site,Wikipedia",
25623,https://myanimelist.net/anime/25623/Rouge__Ladys_Comic_Video,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/65145.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/65145t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/65145l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/65145.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/65145t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/65145l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Rouge: Lady's Comic Video,,ルージュ レディースコミックビデオ,"[""Ladies' Comic Video Rouge"", ""Lady's Comic Video Rouge""]",OVA,Unknown,2,Finished Airing,False,"{'from': '1997-02-20T00:00:00+00:00', 'to': '1998-02-21T00:00:00+00:00', 'prop': {'from': {'day': 20, 'month': 2, 'year': 1997}, 'to': {'day': 21, 'month': 2, 'year': 1998}}, 'string': 'Feb 20, 1997 to Feb 21, 1998'}",40 min per ep,R+ - Mild Nudity,,,20119,14610,701,0,"Bereaved strangers lose themselves in a sordid double life of prostitution but find love with each other. A loveless marriage blossoms through bondage. A trainee gets more than she bargained for when the head nurse takes the biology lesson to the limit. And a male beautician uses unorthodox methods to put color in a makeup artist's cheeks. Four erotically charged tales animated for a female audience, based on stories originally printed in the manga magazine Rouge.

(Source: The Anime Encyclopedia)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,"Drama,Romance",,,,,"{'openings': [], 'endings': []}",,
25627,https://myanimelist.net/anime/25627/Aesop_no_Ohanashi_yori__Ushi_to_Kaeru_Yokubatta_Inu,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65151.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65151t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65151l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65151.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65151t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65151l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,","""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",,"""いそっぷ""のおはなしより 牛とかえる, よくばった犬","[""From Aesop's Tales: The Bull and the Frog / The Greedy Dog""]",Movie,Unknown,1,Finished Airing,False,"{'from': '1970-03-21T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 21, 'month': 3, 'year': 1970}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 21, 1970'}",12 min,PG - Children,5.57,126,11340,15511,552,2,Based on Aesop's Fables.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,,,,Kids,,"{'openings': [], 'endings': []}",AniDB,
25633,https://myanimelist.net/anime/25633/Futari_no_Tarou,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65157.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65157t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65157l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65157.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65157t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65157l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Futari no Tarou,,ふたりのタロウ,,OVA,Unknown,1,Finished Airing,False,"{'from': '1990-01-01T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 1, 'month': 1, 'year': 1990}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': '1990'}",26 min,PG - Children,,,16875,20047,212,0,A modern boy Tarou timeslips into the Edo period and experiences the severity of the caste system.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,Adventure,,,Kids,,"{'openings': [], 'endings': []}",AniDB,
25635,https://myanimelist.net/anime/25635/Space☆Dandy_Picture_Drama,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/65313.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/65313t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/65313l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/65313.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/65313t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/65313l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Space☆Dandy Picture Drama,,スペース☆ダンディ ピクチャードラマ,['Space Dandy Picture Drama'],Special,Original,2,Finished Airing,False,"{'from': '2014-07-25T00:00:00+00:00', 'to': '2014-08-27T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 7, 'year': 2014}, 'to': {'day': 27, 'month': 8, 'year': 2014}}, 'string': 'Jul 25, 2014 to Aug 27, 2014'}",5 min per ep,PG-13 - Teens 13 or older,6.11,1542,8990,8143,5497,6,Picture drama episodes included on the Blu-ray/DVD volume four and five.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Bandai Visual,flying DOG",,Bones,"Comedy,Sci-Fi",,"Adult Cast,Space",,,"{'openings': [], 'endings': []}",Official Site,
25639,https://myanimelist.net/anime/25639/Toilet_no_Kamisama,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/65171.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/65171t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/65171l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/65171.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/65171t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/65171l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Toilet no Kamisama,,トイレの神様,"['Toilet no Kami-sama', 'Toire no Kamisama']",Music,Music,1,Finished Airing,False,"{'from': '2010-11-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 24, 'month': 11, 'year': 2010}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 24, 2010'}",9 min,G - All Ages,5.78,241,,16206,478,1,An animated music video by Daisuke Hashimoto for the song Toilet no Kamisama by Kana Uemura.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,,,Music,,,"{'openings': [], 'endings': []}","Official Site,AniDB,Wikipedia",
25641,https://myanimelist.net/anime/25641/Monotonous_Purgatory,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/65173.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/65173t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/65173l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/65173.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/65173t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/65173l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Monotonous Purgatory,,MONOTONOUS PURGATORY,,Music,Original,1,Finished Airing,False,"{'from': '2012-10-26T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 26, 'month': 10, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 26, 2012'}",6 min,G - All Ages,6.19,945,,11646,1730,0,Animated with oil on glass music video by Shiroki Saori for the song Monotonous Purgatory by Matryoshka from their album Laideronnette.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Virgin Babylon Records,,,,,Music,,,"{'openings': [], 'endings': []}","Official Site,AniDB,Wikipedia",
25647,https://myanimelist.net/anime/25647/Sabage-bu_Specials,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65183.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65183t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65183l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/65183.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/65183t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/65183l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Sabage-bu! Specials,,さばげぶっ！OVA SPECIAL MISSION,"['Sabagebu: Soshite Dareka Inakunatta', 'Sabagebu! OVA Special Mission']",Special,Manga,6,Finished Airing,False,"{'from': '2014-09-24T00:00:00+00:00', 'to': '2015-02-20T00:00:00+00:00', 'prop': {'from': {'day': 24, 'month': 9, 'year': 2014}, 'to': {'day': 20, 'month': 2, 'year': 2015}}, 'string': 'Sep 24, 2014 to Feb 20, 2015'}",11 min per ep,PG-13 - Teens 13 or older,7.26,8630,2944,4928,19294,13,Short specials bundled with the volumes 1 to 6 of the Blu-ray releases of Sabagebu!,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Lantis,Sentai Filmworks,Pierrot Plus,"Action,Comedy",,"CGDCT,School",Shoujo,",","{'openings': [], 'endings': []}","Official Site,AniDB,Wikipedia",
25649,https://myanimelist.net/anime/25649/Junjou_Romantica_3,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/74170.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/74170t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/74170l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/74170.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/74170t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/74170l.webp'}}","{'youtube_id': 'yDrkg7RO2bk', 'url': 'https://www.youtube.com/watch?v=yDrkg7RO2bk', 'embed_url': 'https://www.youtube.com/embed/yDrkg7RO2bk?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/yDrkg7RO2bk/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/yDrkg7RO2bk/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/yDrkg7RO2bk/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/yDrkg7RO2bk/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/yDrkg7RO2bk/maxresdefault.jpg'}}",True,",,,",Junjou Romantica 3,Junjo Romantica 3,純情ロマンチカ 3,['Junjou Romantica Third Season'],TV,Manga,12,Finished Airing,False,"{'from': '2015-07-09T00:00:00+00:00', 'to': '2015-09-24T00:00:00+00:00', 'prop': {'from': {'day': 9, 'month': 7, 'year': 2015}, 'to': {'day': 24, 'month': 9, 'year': 2015}}, 'string': 'Jul 9, 2015 to Sep 24, 2015'}",24 min per ep,PG-13 - Teens 13 or older,7.61,62930,1458,1803,121118,496,"After living together for three years, Misaki Takahashi and Akihiko ""Usagi"" Usami's relationship has been progressing smoothly. However, all great relationships have problems, and theirs is just beginning. With a new rival on the horizon, Usagi worries about Misaki's feelings towards him. 

Meanwhile, Ryuuichirou Isaka has always loved to intrude on Misaki and Usagi's love life, but his own love life hasn't been all smooth sailing—Isaka and his secretary Kaoru Asahina have been dating for a few years; however, Asahina prefers to keep their professional and private lives separate, often leading to troubled waters between them.

As for Nowaki Kusama and Hiroki Kamijou, now that their careers are finally taking off, they hardly see each other anymore. With the time they spend together lessening, doubts and insecurities threaten to creep in between them. On the other hand, the 17-year age gap between Shinobu Takatsuki and You Miyagi has been a constant barrier in their relationship, but as they learn more about each other, their self-consciousness continues to fade.

The beloved couples of Junjou Romantica, Junjou Egoist, and Junjou Terrorist are back again, this time with a new addition: Junjou Mistake!

[Written by MAL Rewrite]",,summer,2015,"{'day': 'Thursdays', 'time': '01:05', 'timezone': 'Asia/Tokyo', 'string': 'Thursdays at 01:05 (JST)'}","Frontier Works,Lantis,Kadokawa Shoten,Romantica club !!",Funimation,Studio Deen,"Boys Love,Comedy,Drama",,Adult Cast,,",,","{'openings': ['""Innocent Graffiti"" by Fo\'xTails'], 'endings': ['""Kawaranai Sora (変わらない空)"" by Luck Life (ラックライフ)']}","Official Site,AniDB,ANN,Wikipedia",Funimation
25661,https://myanimelist.net/anime/25661/Mikan_Enikki_Specials,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65225.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65225t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65225l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/65225.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/65225t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/65225l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Mikan Enikki Specials,,みかん絵日記,"['Mikan Enikki Episode 31', 'Mikan Enikki: Mikan no Koutsuu Anzen']",Special,Manga,2,Finished Airing,False,"{'from': '1993-08-24T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 24, 'month': 8, 'year': 1993}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Aug 24, 1993'}",18 min per ep,G - All Ages,6.35,176,7717,15467,561,0,An extra episode and a special of the Mikan Enikki series included as a bonus on VHS/DVD's.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,Nippon Animation,"Comedy,Slice of Life",,Pets,Shoujo,",","{'openings': ['""Naisho! no Bairin Cat (ないしょ!のバイリン・キャット)"" by Chisa Yokoyama'], 'endings': ['""Ojii-san e no Otegami (おじいさんへのおてがみ)"" by Tarako']}","Official Site,AniDB",
25667,https://myanimelist.net/anime/25667/Boy_Meets_Harem_The_Animation,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1634/103891l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Boy Meets Harem The Animation,,ボーイ・ミーツ・ハーレム THE ANIMATION,,OVA,Manga,1,Finished Airing,False,"{'from': '2014-10-31T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 31, 'month': 10, 'year': 2014}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 31, 2014'}",26 min,Rx - Hentai,7.13,9785,,4626,22244,136,"An unfortunate accident befalls Naoki Shindou and his whole class when lightning strikes the airplane they were traveling in for their overseas trip. The only ones able to survive are himself, his classmates Momoka Kiriyama and Kana Miyamura, their teacher Sanae Nakazono, and the flight attendant Asami Kakinuma. Now stranded on an island and far from rescue, it might prove to be too challenging to keep their sexual instincts at bay.

[Written by MAL Rewrite]",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Pink Pineapple,,Office TakeOut,Hentai,,Harem,,,"{'openings': [], 'endings': []}","Official Site,AniDB",
25669,https://myanimelist.net/anime/25669/Niku_Mesu_R30__Nikuyoku_ni_Ochita_Mesu-tachi_The_Animation,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1548/119718l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,,肉牝R30 ~肉欲に堕ちた牝たち~ THE ANIMATION,,OVA,Visual novel,1,Finished Airing,False,"{'from': '2014-10-31T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 31, 'month': 10, 'year': 2014}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 31, 2014'}",28 min,Rx - Hentai,6.19,1171,,9498,3488,6,"Based on the adult PC game by Atelier Kaguya CheshireCat. 

If you manage to stay a virgin till you are 30 years old you will become the next family head. However, the candidate for the next family head Teshirogi Naoki was being tempted by the women surrounding him. Will he be able to go through many trials and become the head of the family...?!

(Source: Nodame-chan of BakaBT)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Pink Pineapple,,Office TakeOut,Hentai,,,,,"{'openings': [], 'endings': []}","Official Site,AniDB",
25681,https://myanimelist.net/anime/25681/Kamisama_Hajimemashita◎,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/69187.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/69187t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/69187l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/69187.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/69187t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/69187l.webp'}}","{'youtube_id': 'VYl_-Uef63k', 'url': 'https://www.youtube.com/watch?v=VYl_-Uef63k', 'embed_url': 'https://www.youtube.com/embed/VYl_-Uef63k?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/VYl_-Uef63k/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/VYl_-Uef63k/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/VYl_-Uef63k/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/VYl_-Uef63k/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/VYl_-Uef63k/maxresdefault.jpg'}}",True,",,,,,,,,",Kamisama Hajimemashita◎,Kamisama Kiss Season 2,神様はじめました◎,"['Kamisama Hajimemashita 2nd Season', 'Kami-sama Hajimemashita 2nd Season', 'Kamisama Kiss 2nd Season']",TV,Manga,12,Finished Airing,False,"{'from': '2015-01-06T00:00:00+00:00', 'to': '2015-03-31T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 1, 'year': 2015}, 'to': {'day': 31, 'month': 3, 'year': 2015}}, 'string': 'Jan 6, 2015 to Mar 31, 2015'}",23 min per ep,PG-13 - Teens 13 or older,8.22,219591,337,557,409880,3228,"Nanami Momozono and her familiars Tomoe and Mizuki have survived quite a few challenges since Nanami took up the mantle of Mikage Shrine's patron god. Naturally, the wind god Otohiko comes to invite Nanami to the Divine Assembly in Izumo, the home of the gods, and Nanami chooses to take Mizuki with her, leaving Tomoe to pose as her at school. However, she has an ulterior motive for attending the Divine Assembly: to discover the whereabouts of the missing Lord Mikage, the former god of the shrine. 

After her adventures in Izumo, Nanami meets Botanmaru, a tengu child looking for someone she knows all too well—tengu turned goth idol Shinjirou Kurama. Botanmaru needs Shinjirou, their prince, to return home to Mount Kurama and stop the tyranny of Jirou, who has taken over the rule of their hometown. However, Nanami soon discovers a force much darker than Jirou is at work on the mountain.

As a fledgling god becoming more accustomed to divinity, Nanami finds herself dealing with a tengu rebellion, her blooming feelings for Tomoe, and a strange man with ties to both Tomoe's past and Nanami's future.

[Written by MAL Rewrite]",,winter,2015,"{'day': 'Tuesdays', 'time': '02:05', 'timezone': 'Asia/Tokyo', 'string': 'Tuesdays at 02:05 (JST)'}","Dentsu,Sotsu",Funimation,TMS Entertainment,"Comedy,Fantasy,Romance",,Mythology,Shoujo,",,","{'openings': ['""Kamisama no Kamisama (神様の神様)"" by Hanae'], 'endings': ['1: ""Ototoi Oide (おとといおいで)"" by Hanae (eps 1-5, 7-12)', '2: ""Tsubasa☆Bassa☆Hazard (翼☆バサ☆ハザード)"" by Kurama (CV: Daisuke Kishio) (eps 6)']}","Official Site,@mikagesha,AniDB,ANN,Wikipedia,Wikipedia,Syoboi",Crunchyroll
