mal_id,url,images,trailer,approved,titles,title,title_english,title_japanese,title_synonyms,type,source,episodes,status,airing,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast,producers,licensors,studios,genres,explicit_genres,themes,demographics,relations,theme,external,streaming
15159,https://myanimelist.net/anime/15159/Fantastic_Children__Befort_no_Kodomo-tachi_no_Sonogo,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/41073.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/41073t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/41073l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/41073.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/41073t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/41073l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Fantastic Children: Befort no Kodomo-tachi no Sonogo,,ファンタジックチルドレン ベフォールの子供たちのその後,"['Fantastic Children Extended Ending', 'Fantastic Children Alternate Ending']",Special,Unknown,1,Finished Airing,False,"{'from': '2005-09-23T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 23, 'month': 9, 'year': 2005}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Sep 23, 2005'}",6 min,G - All Ages,6.92,739,4606,11081,2094,2,Extended ending showing what happened with Befort Children after the events from the last episode of the TV series. DVD release exclusive.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,Nippon Animation,Slice of Life,,,,,"{'openings': [], 'endings': []}","Official Site,Wikipedia",
15177,https://myanimelist.net/anime/15177/Macross_FB7__Ore_no_Uta_wo_Kike,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/11/41111.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/11/41111t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/11/41111l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/11/41111.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/11/41111t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/11/41111l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",Macross FB7: Ore no Uta wo Kike!,,マクロスFB7 銀河流魂 オレノウタヲキケ!,"['Macross FB7: Ginga Rukon', 'Ozma Meets Fire Bomber Macross FB7']",Movie,Original,1,Finished Airing,False,"{'from': '2012-10-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 20, 'month': 10, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Oct 20, 2012'}",1 hr 30 min,PG-13 - Teens 13 or older,6.31,1832,7925,8075,5591,2,"In 2059, five decades after the Space War I conflict seen in the first Macross story. Macross Frontier, the 25th New Macross Class super-long-distance colonization fleet, is journeying through the galaxy to a new paradise to call home. However, it is locked in a state of war with a strange enemy called Vajra.

Macross FB7 is the 30th anniversary work of the Macross franchise.",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Big West,flying DOG",,Satelight,"Action,Romance,Sci-Fi",,"Mecha,Music,Space",,",","{'openings': [], 'endings': ['1: ""Nian Nian FIRE! ~Totsugeki Planet Explosion (娘々FIRE！～突撃プラネットエクスプロージョン)"" by May\'n, Megumi Nakajima, and Fire Bomber', '2: ""Virgin Story (ヴァージンストーリー)"" by Fire Bomber']}","Official Site,AniDB,ANN,Wikipedia",
15195,https://myanimelist.net/anime/15195/Hetalia__The_Beautiful_World,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/46073.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/46073t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/46073l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/46073.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/46073t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/46073l.webp'}}","{'youtube_id': '0jVBDHPnoWA', 'url': 'https://www.youtube.com/watch?v=0jVBDHPnoWA', 'embed_url': 'https://www.youtube.com/embed/0jVBDHPnoWA?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/0jVBDHPnoWA/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/0jVBDHPnoWA/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/0jVBDHPnoWA/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/0jVBDHPnoWA/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/0jVBDHPnoWA/maxresdefault.jpg'}}",True,",,",Hetalia: The Beautiful World,Hetalia: The Beautiful World,ヘタリア The Beautiful World,,ONA,Web manga,20,Finished Airing,False,"{'from': '2013-01-25T00:00:00+00:00', 'to': '2013-06-21T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 1, 'year': 2013}, 'to': {'day': 21, 'month': 6, 'year': 2013}}, 'string': 'Jan 25, 2013 to Jun 21, 2013'}",5 min per ep,PG-13 - Teens 13 or older,7.42,34320,2185,2548,71369,570,"Few people wonder what occurs between warring nations when they are not fighting each other. In Hetalia, the countries find themselves outside of their usual setting: working together in a school newspaper club, reminiscing about former historical figures, and searching for Santa Claus? With the potential for comedic calamity always around the corner, there is no predicting what exactly these adventures entail!

[Written by MAL Rewrite]","Hetalia: The Beautiful World was released on DVD by Funimation Entertainment in both standard and limited editions. The two versions were released on July 22, 2014. The anime was dubbed in English and Tagalog.",,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Frontier Works,Funimation,Studio Deen,Comedy,,"Anthropomorphic,Gag Humor,Historical,Parody",,",,,","{'openings': ['""Hetalia no Utsukushiki Sekai (ヘタリアの美しき世界)"" by Conisch (コーニッシュ)'], 'endings': ['""Mawaru Chikyuu Rondo (まわる地球ロンド)"" by Daisuke Namikawa']}","Official Site,AniDB,ANN,Wikipedia","Crunchyroll,Funimation"
15197,https://myanimelist.net/anime/15197/Code_Geass__Boukoku_no_Akito_2_-_Hikisakareshi_Yokuryuu,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/56243.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/56243t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/56243l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/56243.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/56243t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/56243l.webp'}}","{'youtube_id': 'QOYerOT_Wpc', 'url': 'https://www.youtube.com/watch?v=QOYerOT_Wpc', 'embed_url': 'https://www.youtube.com/embed/QOYerOT_Wpc?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/QOYerOT_Wpc/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/QOYerOT_Wpc/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/QOYerOT_Wpc/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/QOYerOT_Wpc/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/QOYerOT_Wpc/maxresdefault.jpg'}}",True,",,,,",Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Code Geass: Akito the Exiled - The Wyvern Divided,コードギアス 亡国のアキト 第２章「引き裂かれし翼竜」,,Movie,Original,1,Finished Airing,False,"{'from': '2013-09-14T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 14, 'month': 9, 'year': 2013}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Sep 14, 2013'}",59 min,R - 17+ (violence & profanity),7.45,70953,2049,1649,136405,207,"With her previous triumphs under her belt, Leila Malcal has now been promoted to Lieutenant Colonel and commanding officer of W-0. After having foiled an attempt to kidnap the General of the European army, she recruits the three perpetrators in order to make up for the lack of W-0's pilots. Ayano Kosaka, Yukiya Naruse, and ringleader Ryou Sayama accept, in hopes of finding a place to belong. When they are ordered to perform a commando raid by dropping into enemy lines, Leila decides to join them to prevent unnecessary casualties.

As the unit rushes into the fight, Akito finds himself possessed by an uncontrollable lust for violence, slaughtering anyone that gets in his way. Little does he know, he is soon to come face to face with the one responsible for placing the bloodthirsty curse upon him, someone he is far too familiar with...

[Written by MAL Rewrite]",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Bandai Visual,Bandai,Bandai Namco Entertainment,Hakuhodo DY Media Partners",Funimation,Sunrise,Action,,"Mecha,Military",,",,,","{'openings': [], 'endings': ['""More Than Words"" by Maaya Sakamoto']}","Official Site,AniDB,ANN,Wikipedia",Funimation
15199,https://myanimelist.net/anime/15199/Code_Geass__Boukoku_no_Akito_3_-_Kagayaku_Mono_Ten_yori_Otsu,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/72698.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/72698t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/72698l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/72698.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/72698t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/72698l.webp'}}","{'youtube_id': 'uvv2XJzdzBA', 'url': 'https://www.youtube.com/watch?v=uvv2XJzdzBA', 'embed_url': 'https://www.youtube.com/embed/uvv2XJzdzBA?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/uvv2XJzdzBA/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/uvv2XJzdzBA/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/uvv2XJzdzBA/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/uvv2XJzdzBA/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/uvv2XJzdzBA/maxresdefault.jpg'}}",True,",,,,",Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Code Geass: Akito the Exiled - The Brightness Falls,コードギアス 亡国のアキト 第３章「輝くもの天より堕つ」,,Movie,Original,1,Finished Airing,False,"{'from': '2015-05-02T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 2, 'month': 5, 'year': 2015}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'May 2, 2015'}",59 min,R - 17+ (violence & profanity),7.27,55100,2888,1888,114009,104,"After discovering the face of their true enemy—someone who is related to Akito and responsible for the Geass placed upon him—W-0 attempts to return to their base at Castle Weisswolf. However, stranded in Warsaw due to a complication involving their military identification, they are forced to accept the help of local gypsies, allowing the squad to take some time to deepen their bonds.

Meanwhile, Britannian advisor Julius Kingsley and his guard Suzaku Kururugi begin working together with the Knights of St. Michael in order to crush the European resistance once and for all, armed with the destructive power of a giant weapon known as the Ark Fleet.

[Written by MAL Rewrite]",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Bandai Visual,Bandai,Bandai Namco Entertainment,Hakuhodo DY Media Partners",Funimation,Sunrise,Action,,"Mecha,Military",,",,,","{'openings': [], 'endings': ['""More Than Words"" by Maaya Sakamoto']}","Official Site,AniDB,ANN,Wikipedia",Funimation
15201,https://myanimelist.net/anime/15201/Code_Geass__Boukoku_no_Akito_4_-_Nikushimi_no_Kioku_kara,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/74757.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/74757t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/74757l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/74757.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/74757t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/74757l.webp'}}","{'youtube_id': 'MS6-M7ZQvwQ', 'url': 'https://www.youtube.com/watch?v=MS6-M7ZQvwQ', 'embed_url': 'https://www.youtube.com/embed/MS6-M7ZQvwQ?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/MS6-M7ZQvwQ/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/MS6-M7ZQvwQ/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/MS6-M7ZQvwQ/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/MS6-M7ZQvwQ/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/MS6-M7ZQvwQ/maxresdefault.jpg'}}",True,",,,,",Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Code Geass: Akito the Exiled - Memories of Hatred,コードギアス 亡国のアキト 第４章「憎しみの記憶から」,,Movie,Original,1,Finished Airing,False,"{'from': '2015-07-04T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 4, 'month': 7, 'year': 2015}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 4, 2015'}",59 min,R - 17+ (violence & profanity),7.21,47955,3214,2024,103344,74,"While W-0 is away, Leila and the remaining crew at base find themselves surrounded by Britannian Knightmares. Piloting the Vercingetorix, Shin Hyuuga leads the enemy charge, having usurped the position of Grand Master in the Knights of St. Michael. With her core members unavailable, it's up to Leila to protect her comrades, but this may be much tougher than she realizes: a spy lurking among them is finally ready to reveal himself.

Left with no choice but to surrender, Leila arranges a meeting with Shin in order to ensure the safety of her squad. But as negotiations begin to fall apart, Akito and an unexpected ally return in the nick of time to turn things around.

[Written by MAL Rewrite]",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Bandai Visual,Bandai,Bandai Namco Entertainment,Hakuhodo DY Media Partners",Funimation,Sunrise,Action,,"Mecha,Military",,",,,","{'openings': [], 'endings': ['""Arco (アルコ)"" by Maaya Sakamoto']}","Official Site,AniDB,ANN,Wikipedia",Funimation
15211,https://myanimelist.net/anime/15211/Nazotoki-hime_wa_Meitantei♥,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/42143.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/42143t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/42143l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/42143.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/42143t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/42143l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Nazotoki-hime wa Meitantei♥,,ナゾトキ姫は名探偵♥,['Nazotokihime ha Meitantei'],OVA,Manga,6,Finished Airing,False,"{'from': '2012-08-03T00:00:00+00:00', 'to': '2013-12-27T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 8, 'year': 2012}, 'to': {'day': 27, 'month': 12, 'year': 2013}}, 'string': 'Aug 3, 2012 to Dec 27, 2013'}",12 min per ep,G - All Ages,,,19336,14567,710,0,"The story centers around Hinami, a bookish, eyeglasses-wearing girl, and her two friends. When there is a mystery to solve, she transforms into the clever Nazotoki-hime (literally, Princess Mystery Time). 

(Source: ANN)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,SynergySP,Mystery,,,Shoujo,,"{'openings': [], 'endings': []}","Official Site,AniDB",
15219,https://myanimelist.net/anime/15219/hack__Versus__The_Thanatos_Report,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/42325.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/42325t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/42325l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/42325.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/42325t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/42325l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,",.hack//Versus: The Thanatos Report,,.hack//Versus タナトスレポート,"['.hack//Versus OVA', '.hack//Versus Special']",Special,Game,1,Finished Airing,False,"{'from': '2012-06-28T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 28, 'month': 6, 'year': 2012}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jun 28, 2012'}",21 min,PG-13 - Teens 13 or older,6.28,2573,8138,7157,7508,2,"Bundled along with a free game, .hack//Versus, on the .hack//Sekai no Mukou ni Blu-ray disc, is a special called ""The Thanatos Report"". This special connects the events of the game with the events of the movie and ""reveal the last truth"". The protagonist of the special is David; a character who also appears in the main movie. The special takes place in both 2024 (the year in which the movie takes place) and 2025 (the year in which the game .hack//Versus takes place). 

(Source: AnimeReviews.co)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,Anima,"Action,Sci-Fi",,Video Game,,,"{'openings': [], 'endings': []}",,
15225,https://myanimelist.net/anime/15225/Hentai_Ouji_to_Warawanai_Neko,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/75788.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/75788t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/75788l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/75788.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/75788t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/75788l.webp'}}","{'youtube_id': '55d5fA0iBcM', 'url': 'https://www.youtube.com/watch?v=55d5fA0iBcM', 'embed_url': 'https://www.youtube.com/embed/55d5fA0iBcM?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/55d5fA0iBcM/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/55d5fA0iBcM/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/55d5fA0iBcM/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/55d5fA0iBcM/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/55d5fA0iBcM/maxresdefault.jpg'}}",True,",,,,,",Hentai Ouji to Warawanai Neko.,"The ""Hentai"" Prince and the Stony Cat.",変態王子と笑わない猫。,['HenNeko'],TV,Light novel,12,Finished Airing,False,"{'from': '2013-04-13T00:00:00+00:00', 'to': '2013-06-29T00:00:00+00:00', 'prop': {'from': {'day': 13, 'month': 4, 'year': 2013}, 'to': {'day': 29, 'month': 6, 'year': 2013}}, 'string': 'Apr 13, 2013 to Jun 29, 2013'}",24 min per ep,PG-13 - Teens 13 or older,7.15,237255,3561,501,449800,1715,"Youto Yokodera wants to be seen in a way different from most men: as a pervert. However, his lewd actions are often misinterpreted as good intentions, and people cannot see his true nature. Upon hearing rumors of a cat statue that can banish an unwanted trait, he searches for it and prays for his façade to be removed. But each wish comes at a price: those unwelcomed traits are transferred to someone else who desires them!

After realizing that vocalizing his dirty thoughts is not the best thing, Youto decides to regain his lost traits by seeking out the person who received them. Unfortunately, he was not alone in praying to the cat statue, and now he must not only fix his life, but the lives of others as well.

[Written by MAL Rewrite]",,spring,2013,"{'day': 'Saturdays', 'time': '22:30', 'timezone': 'Asia/Tokyo', 'string': 'Saturdays at 22:30 (JST)'}","Frontier Works,Media Factory,FuRyu",Sentai Filmworks,J.C.Staff,"Comedy,Romance,Supernatural",,"Harem,School",,",","{'openings': ['""Fantastic future"" by Yukari Tamura'], 'endings': ['""Baby Sweet Berry Love"" by Yui Ogura']}","Official Site,@henneko_anime,AniDB,ANN,Wikipedia",HIDIVE
15227,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/87704.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/87704t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/87704l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/87704.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/87704t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/87704l.webp'}}","{'youtube_id': 'gaRqwKfMlKU', 'url': 'https://www.youtube.com/watch?v=gaRqwKfMlKU', 'embed_url': 'https://www.youtube.com/embed/gaRqwKfMlKU?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/gaRqwKfMlKU/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/gaRqwKfMlKU/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/gaRqwKfMlKU/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/gaRqwKfMlKU/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/gaRqwKfMlKU/maxresdefault.jpg'}}",True,",,,,,,",Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,['To All the Corners of the World'],Movie,Manga,1,Finished Airing,False,"{'from': '2016-11-12T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 12, 'month': 11, 'year': 2016}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 12, 2016'}",2 hr 48 min,PG-13 - Teens 13 or older,8.22,77409,339,1268,187985,1553,"Suzu Urano is a pure and kindhearted girl who loves to draw and keep her head in the clouds. Growing up in the outskirts of Hiroshima with her family, she is more than happy to help with her grandmother's nori business.

However, when she becomes of age, Suzu leaves her beloved home to marry Shuusaku Houjou, a man she barely knows. As she integrates into her new husband's household, the homesick bride struggles to adjust to the unfamiliar environment as the war effort extends far beyond its point of no return. When the war reaches Suzu's own backyard and peace gives way to brutality, how will she support herself and those she comes to love along the way?

Kono Sekai no Katasumi ni paints a colorful yet haunting depiction of everyday life in the years before and after World War II, showcasing the perseverance and fortitude of ordinary Japanese during one of the darkest periods of modern history.

[Written by MAL Rewrite]","Winner of the 40th Japan Academy Award for Best Animation Award, the 90th Kinema Junpo Best Ten Japan Film Best 1 and Director Award, 71st Mainichi Film Concurs Japanese Movie Excellence Award and Ofuji Nobushiro Prize, 59th Blue Ribbon Award Director Award, Hiroshima Peace Film Award during the 3rd Hiroshima International Film Festival, and the Best Film during the 38th Yokohama Film Festival. It also won the Grand Prize Award on the 21st Japan Media Arts Festival.",,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Genco,Animatsu Entertainment",Shout! Factory,MAPPA,"Award Winning,Drama",,Historical,Seinen,,"{'openings': ['""Kanashikute Yarikirenai (悲しくてやりきれない)"" by kotringo'], 'endings': ['""Migite no Uta (みぎてのうた)"" by Kotringo']}","Official Site,@konosekai_movie,AniDB,ANN,Wikipedia,Wikipedia,Syoboi",Netflix
15279,https://myanimelist.net/anime/15279/Kirakira_5th_Anniversary_Live_Anime__Kick_Start_Generation,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/41237.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/41237t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/41237l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/41237.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/41237t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/41237l.webp'}}","{'youtube_id': 'Y1i6A3jM404', 'url': 'https://www.youtube.com/watch?v=Y1i6A3jM404', 'embed_url': 'https://www.youtube.com/embed/Y1i6A3jM404?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/Y1i6A3jM404/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/Y1i6A3jM404/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/Y1i6A3jM404/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/Y1i6A3jM404/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/Y1i6A3jM404/maxresdefault.jpg'}}",True,",",Kirakira 5th Anniversary Live Anime: Kick Start Generation,,キラ☆キラ 5th Anniversary Live Anime KICK START GENERATION,,OVA,Visual novel,1,Finished Airing,False,"{'from': '2013-03-27T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 27, 'month': 3, 'year': 2013}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Mar 27, 2013'}",26 min,G - All Ages,6.35,832,7712,10626,2412,7,"Based on the visual novel by Overdrive. 

The what-if story reunites the Second Literature Club Band members Kirari, Chie, Shikanosuke, and Sarina, several months after the concert in the d2b vs Deardrops ~Cross the Future~ fan disk. 

(Source: ANN)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Lantis,Media Factory",,SILVER LINK.,,,Music,,,"{'openings': [], 'endings': []}","Official Site,AniDB,ANN,Wikipedia",
15291,https://myanimelist.net/anime/15291/Hyakujitsu_no_Bara__Jinginaki_Nikukyuu-hen,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/83180.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/83180t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/83180l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/83180.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/83180t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/83180l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,,",Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,Maiden Rose Specials,百日の薔薇 仁義なき肉球編,"['Hyakujitsu no Bara Specials', 'Rose of a Hundred Days - Underhanded Paws Chapter']",Special,Manga,2,Finished Airing,False,"{'from': '2009-05-29T00:00:00+00:00', 'to': '2009-10-23T00:00:00+00:00', 'prop': {'from': {'day': 29, 'month': 5, 'year': 2009}, 'to': {'day': 23, 'month': 10, 'year': 2009}}, 'string': 'May 29, 2009 to Oct 23, 2009'}",5 min per ep,R+ - Mild Nudity,6.62,4038,,6855,8371,8,Specials included in the OVA of Hyakujitsu no Bara.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,PrimeTime,"Boys Love,Erotica",,Parody,,,"{'openings': [], 'endings': []}","Official Site,AniDB,Wikipedia",
