id,title,start_date,end_date,statistics
41167,Crescent Rise,2020-01-27,2020-01-27,"{'status': {'watching': '63', 'completed': '1367', 'on_hold': '19', 'dropped': '54', 'plan_to_watch': '285'}, 'num_list_users': 1788}"
41168,Nakitai Watashi wa Neko wo Kaburu,2020-06-18,2020-06-18,"{'status': {'watching': '9288', 'completed': '335904', 'on_hold': '2538', 'dropped': '1913', 'plan_to_watch': '82399'}, 'num_list_users': 432042}"
41169,Love Live! Superstar!!,2021-07-11,2021-10-17,"{'status': {'watching': '6387', 'completed': '30167', 'on_hold': '2044', 'dropped': '2012', 'plan_to_watch': '28274'}, 'num_list_users': 68884}"
41170,Ryou,2014,2014,"{'status': {'watching': '10', 'completed': '194', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '68'}, 'num_list_users': 288}"
41171,Muku na Kisetsu,2015-10-14,2015-10-14,"{'status': {'watching': '11', 'completed': '183', 'on_hold': '1', 'dropped': '12', 'plan_to_watch': '38'}, 'num_list_users': 245}"
41174,Watashi no Tenshi,2019-12-21,2019-12-21,"{'status': {'watching': '34', 'completed': '716', 'on_hold': '12', 'dropped': '21', 'plan_to_watch': '167'}, 'num_list_users': 950}"
41176,Hitchcock,2018-04-11,2018-04-11,"{'status': {'watching': '22', 'completed': '1295', 'on_hold': '5', 'dropped': '22', 'plan_to_watch': '78'}, 'num_list_users': 1422}"
41177,Parade (2019),2019-03-11,2019-03-11,"{'status': {'watching': '13', 'completed': '712', 'on_hold': '4', 'dropped': '17', 'plan_to_watch': '81'}, 'num_list_users': 827}"
41178,Juntoumei Shounen,2018-03-09,2018-03-09,"{'status': {'watching': '12', 'completed': '508', 'on_hold': '9', 'dropped': '12', 'plan_to_watch': '63'}, 'num_list_users': 604}"
41179,Kumo to Yuurei,2018-08-13,2018-08-13,"{'status': {'watching': '23', 'completed': '585', 'on_hold': '5', 'dropped': '19', 'plan_to_watch': '56'}, 'num_list_users': 688}"
41180,Ame to Cappuccino,2019-08-01,2019-08-01,"{'status': {'watching': '19', 'completed': '976', 'on_hold': '5', 'dropped': '27', 'plan_to_watch': '87'}, 'num_list_users': 1114}"
41181,Dakara Boku wa Ongaku wo Yameta,2019-04-05,2019-04-05,"{'status': {'watching': '36', 'completed': '1481', 'on_hold': '11', 'dropped': '28', 'plan_to_watch': '234'}, 'num_list_users': 1790}"
41182,Love Live! Sunshine!! Photo Session,2019-01-04,2019-01-04,"{'status': {'watching': '114', 'completed': '892', 'on_hold': '87', 'dropped': '127', 'plan_to_watch': '1389'}, 'num_list_users': 2609}"
41183,Mofumofuiction,2018-03-02,2018-03-02,"{'status': {'watching': '14', 'completed': '284', 'on_hold': '3', 'dropped': '34', 'plan_to_watch': '99'}, 'num_list_users': 434}"
41184,Kirakira Shougakusei Celeb-chan Specials,2007-06-20,2007-06-20,"{'status': {'watching': '6', 'completed': '62', 'on_hold': '3', 'dropped': '33', 'plan_to_watch': '47'}, 'num_list_users': 151}"
41185,CP,2020-01-27,2020-01-27,"{'status': {'watching': '10', 'completed': '215', 'on_hold': '1', 'dropped': '14', 'plan_to_watch': '38'}, 'num_list_users': 278}"
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,2018-11-18,2018-11-25,"{'status': {'watching': '108', 'completed': '1179', 'on_hold': '63', 'dropped': '131', 'plan_to_watch': '1184'}, 'num_list_users': 2665}"
41190,"Annyeong, Tyrano: Yeong-wonhi, Hamkke",2019-08-14,2019-08-14,"{'status': {'watching': '43', 'completed': '151', 'on_hold': '29', 'dropped': '74', 'plan_to_watch': '621'}, 'num_list_users': 918}"
41191,Hikaru no Go Recaps,2003-01-29,2003-10-29,"{'status': {'watching': '49', 'completed': '505', 'on_hold': '48', 'dropped': '75', 'plan_to_watch': '504'}, 'num_list_users': 1181}"
41192,Wena Wrist,2020-01-28,2020-01-28,"{'status': {'watching': '26', 'completed': '343', 'on_hold': '2', 'dropped': '48', 'plan_to_watch': '98'}, 'num_list_users': 517}"
41193,Star Night Snow,2017-01-06,2017-01-06,"{'status': {'watching': '22', 'completed': '578', 'on_hold': '8', 'dropped': '14', 'plan_to_watch': '82'}, 'num_list_users': 704}"
41194,Darwin's Game: Log Line,2020-02-01,2020-02-01,"{'status': {'watching': '600', 'completed': '10201', 'on_hold': '283', 'dropped': '469', 'plan_to_watch': '6520'}, 'num_list_users': 18073}"
41195,Kokoro Yohou,2020-01-30,2020-01-30,"{'status': {'watching': '145', 'completed': '4713', 'on_hold': '36', 'dropped': '50', 'plan_to_watch': '647'}, 'num_list_users': 5591}"
41197,Magical Love Potion!,2020-01-24,2020-01-24,"{'status': {'watching': '12', 'completed': '224', 'on_hold': '4', 'dropped': '22', 'plan_to_watch': '64'}, 'num_list_users': 326}"
41199,Ninja Box 2nd Season,2019-10-24,2020-02-13,"{'status': {'watching': '12', 'completed': '66', 'on_hold': '3', 'dropped': '50', 'plan_to_watch': '63'}, 'num_list_users': 194}"
41200,Suketto Sanjou!! The Animation,2020-04-24,2020-05-29,"{'status': {'watching': '1485', 'completed': '4545', 'on_hold': '480', 'dropped': '347', 'plan_to_watch': '1910'}, 'num_list_users': 8767}"
41201,Mai Mai Mai,2020-01-28,2020-01-28,"{'status': {'watching': '8', 'completed': '183', 'on_hold': '3', 'dropped': '10', 'plan_to_watch': '24'}, 'num_list_users': 228}"
41202,"Kokoro Magic ""A to Z""",2019-10-30,2019-10-30,"{'status': {'watching': '96', 'completed': '2563', 'on_hold': '45', 'dropped': '63', 'plan_to_watch': '835'}, 'num_list_users': 3602}"
41203,Mugen no Ryvius: Light,2000-12-21,2000-12-21,"{'status': {'watching': '39', 'completed': '199', 'on_hold': '25', 'dropped': '40', 'plan_to_watch': '331'}, 'num_list_users': 634}"
41205,Kouya no Kotobuki Hikoutai Kanzenban,2020-09-11,2020-09-11,"{'status': {'watching': '126', 'completed': '462', 'on_hold': '49', 'dropped': '90', 'plan_to_watch': '1986'}, 'num_list_users': 2713}"
41206,Digimon Adventure: 20-shuunen Memorial Story,2019-11-22,2020-12-25,"{'status': {'watching': '606', 'completed': '2811', 'on_hold': '307', 'dropped': '236', 'plan_to_watch': '2469'}, 'num_list_users': 6429}"
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",2020-04-24,2020-04-24,"{'status': {'watching': '545', 'completed': '3834', 'on_hold': '276', 'dropped': '228', 'plan_to_watch': '1640'}, 'num_list_users': 6523}"
41210,Wan Jie Shen Zhu 2nd Season,2020-02-01,2020-07-08,"{'status': {'watching': '153', 'completed': '792', 'on_hold': '44', 'dropped': '78', 'plan_to_watch': '381'}, 'num_list_users': 1448}"
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,2020-01-24,2020-01-24,"{'status': {'watching': '413', 'completed': '961', 'on_hold': '159', 'dropped': '167', 'plan_to_watch': '724'}, 'num_list_users': 2424}"
41212,Niplheim no Karyuudo,2020-01-25,2020-01-31,"{'status': {'watching': '413', 'completed': '927', 'on_hold': '133', 'dropped': '148', 'plan_to_watch': '670'}, 'num_list_users': 2291}"
41215,Xi Xing Ji: Jijie Pian,2019-09-28,2020-01-31,"{'status': {'watching': '95', 'completed': '652', 'on_hold': '26', 'dropped': '83', 'plan_to_watch': '309'}, 'num_list_users': 1165}"
41217,Pianoman,2020-01-17,2020-01-17,"{'status': {'watching': '41', 'completed': '1002', 'on_hold': '5', 'dropped': '57', 'plan_to_watch': '385'}, 'num_list_users': 1490}"
41218,Nangoku Shounen Papuwa-kun: Hoshifuru Yoru ni Aimashou,1994-12-07,1994-12-07,"{'status': {'watching': '20', 'completed': '61', 'on_hold': '10', 'dropped': '37', 'plan_to_watch': '91'}, 'num_list_users': 219}"
41219,Fanren Xiu Xian Chuan,2020-07-25,2020-11-29,"{'status': {'watching': '790', 'completed': '2698', 'on_hold': '136', 'dropped': '231', 'plan_to_watch': '1853'}, 'num_list_users': 5708}"
41220,Huo Feng Liao Yuan,2023-04-29,2023-08-05,"{'status': {'watching': '204', 'completed': '257', 'on_hold': '54', 'dropped': '94', 'plan_to_watch': '981'}, 'num_list_users': 1590}"
41221,Liang Bu Yi,2021-04-30,2021-11-10,"{'status': {'watching': '1096', 'completed': '4465', 'on_hold': '272', 'dropped': '294', 'plan_to_watch': '4004'}, 'num_list_users': 10131}"
41222,Shu,2019-03-06,2019-03-06,"{'status': {'watching': '23', 'completed': '452', 'on_hold': '4', 'dropped': '28', 'plan_to_watch': '127'}, 'num_list_users': 634}"
41223,Shi Yi Chang An: Mingyue Jishi You,2020-10-28,2021-01-06,"{'status': {'watching': '995', 'completed': '3775', 'on_hold': '264', 'dropped': '293', 'plan_to_watch': '3907'}, 'num_list_users': 9234}"
41224,Bai Yao Pu,2020-04-25,2020-07-04,"{'status': {'watching': '2097', 'completed': '2552', 'on_hold': '590', 'dropped': '500', 'plan_to_watch': '8047'}, 'num_list_users': 13786}"
41226,Uzaki-chan wa Asobitai!,2020-07-10,2020-09-25,"{'status': {'watching': '38111', 'completed': '311298', 'on_hold': '11094', 'dropped': '26619', 'plan_to_watch': '87876'}, 'num_list_users': 474998}"
41227,Youkoso Boku desu,2011-09-15,2011-09-15,"{'status': {'watching': '12', 'completed': '186', 'on_hold': '5', 'dropped': '30', 'plan_to_watch': '63'}, 'num_list_users': 296}"
41230,Hajimemashite no Kimochi wo,2019-09-30,2019-09-30,"{'status': {'watching': '8', 'completed': '176', 'on_hold': '2', 'dropped': '9', 'plan_to_watch': '35'}, 'num_list_users': 230}"
41232,LOL: Lots of Laugh,2009-08-25,2009-08-25,"{'status': {'watching': '19', 'completed': '181', 'on_hold': '5', 'dropped': '9', 'plan_to_watch': '26'}, 'num_list_users': 240}"
41234,Mozaik Role,2010-07-15,2010-07-15,"{'status': {'watching': '6', 'completed': '189', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '29'}, 'num_list_users': 234}"
41235,Sotsugyou ** Densha,2020-04-24,2020-10-30,"{'status': {'watching': '777', 'completed': '1469', 'on_hold': '234', 'dropped': '328', 'plan_to_watch': '824'}, 'num_list_users': 3632}"
41236,Chiisana Tsubomi no Sono Oku ni...,2020-04-24,2022-05-27,"{'status': {'watching': '2743', 'completed': '2897', 'on_hold': '840', 'dropped': '506', 'plan_to_watch': '2150'}, 'num_list_users': 9136}"
41237,Snobbism,2018-03-21,2018-03-21,"{'status': {'watching': '6', 'completed': '142', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '23'}, 'num_list_users': 181}"
41240,I~ya I~ya I~ya,2017-11-10,2017-11-10,"{'status': {'watching': '3', 'completed': '86', 'on_hold': '3', 'dropped': '6', 'plan_to_watch': '16'}, 'num_list_users': 114}"
41241,Dappou Rock,2016-06-19,2016-06-19,"{'status': {'watching': '5', 'completed': '147', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '18'}, 'num_list_users': 180}"
41242,Datsugoku,2016-05-01,2016-05-01,"{'status': {'watching': '4', 'completed': '103', 'on_hold': 0, 'dropped': '8', 'plan_to_watch': '20'}, 'num_list_users': 135}"
41243,Raspberry＊Monster,2013-06-06,2013-06-06,"{'status': {'watching': '19', 'completed': '171', 'on_hold': '2', 'dropped': '8', 'plan_to_watch': '18'}, 'num_list_users': 218}"
41244,Yowamushi Montblanc,2010-04-14,2010-04-14,"{'status': {'watching': '7', 'completed': '188', 'on_hold': '4', 'dropped': '8', 'plan_to_watch': '24'}, 'num_list_users': 231}"
41245,Arikitari Heroes,2013-01-12,2013-01-12,"{'status': {'watching': '11', 'completed': '171', 'on_hold': '1', 'dropped': '15', 'plan_to_watch': '38'}, 'num_list_users': 236}"
41246,Delusion Girl,2017-09-13,2017-09-13,"{'status': {'watching': '4', 'completed': '91', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '18'}, 'num_list_users': 121}"
41247,Keppekishou,2012-12-16,2012-12-16,"{'status': {'watching': '6', 'completed': '115', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '34'}, 'num_list_users': 164}"
41248,Irony,2012-05-24,2012-05-24,"{'status': {'watching': '10', 'completed': '154', 'on_hold': '7', 'dropped': '8', 'plan_to_watch': '26'}, 'num_list_users': 205}"
41249,Crier,2013-11-22,2013-11-22,"{'status': {'watching': '10', 'completed': '140', 'on_hold': '5', 'dropped': '11', 'plan_to_watch': '21'}, 'num_list_users': 187}"
41250,Oshiete Hokusai! The Animation,2021-03-07,2021-03-14,"{'status': {'watching': '40', 'completed': '144', 'on_hold': '19', 'dropped': '59', 'plan_to_watch': '289'}, 'num_list_users': 551}"
41251,Soshite Kimi wa Tsuki ni Natta,2012-06-24,2012-06-24,"{'status': {'watching': '8', 'completed': '195', 'on_hold': '4', 'dropped': '9', 'plan_to_watch': '31'}, 'num_list_users': 247}"
41252,Streaming Heart,2014-03-21,2014-03-21,"{'status': {'watching': '10', 'completed': '207', 'on_hold': '3', 'dropped': '8', 'plan_to_watch': '27'}, 'num_list_users': 255}"
41253,Drop Pop Candy,2014-07-18,2014-07-18,"{'status': {'watching': '4', 'completed': '149', 'on_hold': '2', 'dropped': '8', 'plan_to_watch': '16'}, 'num_list_users': 179}"
41255,Wozwald,2019-02-10,2019-02-10,"{'status': {'watching': '14', 'completed': '158', 'on_hold': '3', 'dropped': '7', 'plan_to_watch': '22'}, 'num_list_users': 204}"
41260,Yarichin Kateikyoushi Netori Houkoku,2020-05-29,2020-06-05,"{'status': {'watching': '1011', 'completed': '7335', 'on_hold': '389', 'dropped': '354', 'plan_to_watch': '2180'}, 'num_list_users': 11269}"
41261,Ane wa Yanmama Junyuu-chuu,2020-06-05,2020-07-03,"{'status': {'watching': '2154', 'completed': '20636', 'on_hold': '721', 'dropped': '819', 'plan_to_watch': '4002'}, 'num_list_users': 28332}"
41263,Sekai no Mannaka wo Aruku,2017-03-23,2017-03-23,"{'status': {'watching': '10', 'completed': '136', 'on_hold': '4', 'dropped': '8', 'plan_to_watch': '26'}, 'num_list_users': 184}"
41265,Mars Red,2021-04-06,2021-06-29,"{'status': {'watching': '13082', 'completed': '37496', 'on_hold': '5589', 'dropped': '13272', 'plan_to_watch': '55390'}, 'num_list_users': 124829}"
41266,Bessatsu Olympia Kyklos,2020-04-20,2020-11-02,"{'status': {'watching': '2245', 'completed': '6161', 'on_hold': '1109', 'dropped': '2023', 'plan_to_watch': '6491'}, 'num_list_users': 18029}"
41271,Koisuru Asteroid: Furikaeri - Kirakira Special!,2020-02-14,2020-02-14,"{'status': {'watching': '85', 'completed': '3047', 'on_hold': '53', 'dropped': '96', 'plan_to_watch': '1360'}, 'num_list_users': 4641}"
41276,Onigiri ni Naritai Cogimyun,2020-01-31,2020-04-17,"{'status': {'watching': '38', 'completed': '124', 'on_hold': '16', 'dropped': '98', 'plan_to_watch': '135'}, 'num_list_users': 411}"
41277,Rainbow Ruby,2017-03-02,2017-08-25,"{'status': {'watching': '10', 'completed': '74', 'on_hold': '5', 'dropped': '61', 'plan_to_watch': '81'}, 'num_list_users': 231}"
41278,Nagseo feat. Yerin Baek,2019-11-11,2019-11-11,"{'status': {'watching': '13', 'completed': '244', 'on_hold': '2', 'dropped': '25', 'plan_to_watch': '48'}, 'num_list_users': 332}"
41279,I'm Just Me,2019-06-28,2019-06-28,"{'status': {'watching': '11', 'completed': '264', 'on_hold': '4', 'dropped': '25', 'plan_to_watch': '69'}, 'num_list_users': 373}"
41280,Anne's Secret Diary,2019-06-28,2019-06-28,"{'status': {'watching': '15', 'completed': '204', 'on_hold': '4', 'dropped': '50', 'plan_to_watch': '117'}, 'num_list_users': 390}"
41282,Haritsuke,2020-04-24,2020-07-03,"{'status': {'watching': '474', 'completed': '2450', 'on_hold': '193', 'dropped': '227', 'plan_to_watch': '970'}, 'num_list_users': 4314}"
41283,Cardfight!! Vanguard Gaiden: If,2020-05-30,2020-11-28,"{'status': {'watching': '369', 'completed': '1602', 'on_hold': '159', 'dropped': '356', 'plan_to_watch': '1584'}, 'num_list_users': 4070}"
41285,"Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special",2020-02-20,2020-02-20,"{'status': {'watching': '159', 'completed': '1695', 'on_hold': '54', 'dropped': '121', 'plan_to_watch': '1062'}, 'num_list_users': 3091}"
41286,Da Wang Bu Gaoxing,2020-01-01,2020-03-11,"{'status': {'watching': '500', 'completed': '1144', 'on_hold': '143', 'dropped': '240', 'plan_to_watch': '1989'}, 'num_list_users': 4016}"
41289,Saezuru Tori wa Habatakanai: The Storm Breaks,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '9487'}, 'num_list_users': 9487}"
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,2021-03-01,2021-03-01,"{'status': {'watching': '369', 'completed': '9078', 'on_hold': '147', 'dropped': '158', 'plan_to_watch': '8311'}, 'num_list_users': 18063}"
41293,Kumo no Mori no Marcus,2017-11-03,2017-11-03,"{'status': {'watching': '15', 'completed': '215', 'on_hold': '2', 'dropped': '27', 'plan_to_watch': '74'}, 'num_list_users': 333}"
41296,Valhait Rising: Kandou e.,2016-07-06,2016-07-06,"{'status': {'watching': '26', 'completed': '407', 'on_hold': '9', 'dropped': '33', 'plan_to_watch': '105'}, 'num_list_users': 580}"
41298,Go for 2020,2016-09-20,2016-09-20,"{'status': {'watching': '27', 'completed': '452', 'on_hold': '5', 'dropped': '31', 'plan_to_watch': '179'}, 'num_list_users': 694}"
41299,Cinderella Girls Gekijou: Extra Stage,2020-03-24,2021-04-13,"{'status': {'watching': '118', 'completed': '443', 'on_hold': '58', 'dropped': '102', 'plan_to_watch': '932'}, 'num_list_users': 1653}"
41303,Poka Poka no Hoshi,2019-12-21,2019-12-21,"{'status': {'watching': '15', 'completed': '290', 'on_hold': '3', 'dropped': '12', 'plan_to_watch': '40'}, 'num_list_users': 360}"
41306,JoJo no Kimyou na Bouken: Phantom Blood Pilot,2004-03-28,2004-03-28,"{'status': {'watching': '74', 'completed': '2045', 'on_hold': '63', 'dropped': '87', 'plan_to_watch': '904'}, 'num_list_users': 3173}"
41307,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,2021-02-26,2021-02-26,"{'status': {'watching': '171', 'completed': '889', 'on_hold': '74', 'dropped': '104', 'plan_to_watch': '2375'}, 'num_list_users': 3613}"
41308,Greenlights Serenade,2018-07-06,2018-07-06,"{'status': {'watching': '14', 'completed': '297', 'on_hold': '2', 'dropped': '13', 'plan_to_watch': '34'}, 'num_list_users': 360}"
41309,Hand in Hand,2015-07-07,2015-07-07,"{'status': {'watching': '14', 'completed': '450', 'on_hold': '3', 'dropped': '16', 'plan_to_watch': '48'}, 'num_list_users': 531}"
41312,Kami-tachi ni Hirowareta Otoko,2020-10-04,2020-12-20,"{'status': {'watching': '16559', 'completed': '151330', 'on_hold': '3303', 'dropped': '9296', 'plan_to_watch': '32665'}, 'num_list_users': 213153}"
41316,Hikari no Akuma,2020-02-15,2020-02-15,"{'status': {'watching': '35', 'completed': '461', 'on_hold': '4', 'dropped': '32', 'plan_to_watch': '155'}, 'num_list_users': 687}"
41317,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,2019-10-26,2019-10-26,"{'status': {'watching': '85', 'completed': '828', 'on_hold': '36', 'dropped': '59', 'plan_to_watch': '697'}, 'num_list_users': 1705}"
41318,99 Illusion!,2018-10-09,2018-10-09,"{'status': {'watching': '26', 'completed': '416', 'on_hold': '4', 'dropped': '40', 'plan_to_watch': '90'}, 'num_list_users': 576}"
41319,A song for You! You? You!!,2020-03-25,2020-03-25,"{'status': {'watching': '58', 'completed': '2084', 'on_hold': '23', 'dropped': '68', 'plan_to_watch': '321'}, 'num_list_users': 2554}"
41325,Kageyama Tamio no Double Fantasy,1994-01-02,1994-01-02,"{'status': {'watching': '25', 'completed': '380', 'on_hold': '14', 'dropped': '29', 'plan_to_watch': '226'}, 'num_list_users': 674}"
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,2020-04-06,2020-05-25,"{'status': {'watching': '2537', 'completed': '14102', 'on_hold': '698', 'dropped': '1127', 'plan_to_watch': '11011'}, 'num_list_users': 29475}"
41335,Kuuchuu Gunkan Atlantis,2019-08-24,2019-08-24,"{'status': {'watching': '14', 'completed': '230', 'on_hold': '8', 'dropped': '33', 'plan_to_watch': '203'}, 'num_list_users': 488}"
41339,Blue: Line Step Brush,2020-02-14,2020-02-14,"{'status': {'watching': '73', 'completed': '993', 'on_hold': '31', 'dropped': '46', 'plan_to_watch': '794'}, 'num_list_users': 1937}"
41340,Uchida Shungicu no Noroi no One-Piece,1992-08-25,1992-08-25,"{'status': {'watching': '78', 'completed': '1440', 'on_hold': '32', 'dropped': '66', 'plan_to_watch': '968'}, 'num_list_users': 2584}"
41341,Sword Art Online: Alicization - War of Underworld Recap,2020-07-04,2020-07-04,"{'status': {'watching': '1020', 'completed': '18457', 'on_hold': '354', 'dropped': '629', 'plan_to_watch': '11164'}, 'num_list_users': 31624}"
41345,Noblesse,2020-10-08,2020-12-31,"{'status': {'watching': '28163', 'completed': '150670', 'on_hold': '7902', 'dropped': '23804', 'plan_to_watch': '81911'}, 'num_list_users': 292450}"
41349,Ooya-san to Boku,2020-03-02,2020-03-06,"{'status': {'watching': '26', 'completed': '160', 'on_hold': '22', 'dropped': '120', 'plan_to_watch': '210'}, 'num_list_users': 538}"
41353,The God of High School,2020-07-06,2020-09-28,"{'status': {'watching': '79096', 'completed': '614616', 'on_hold': '20029', 'dropped': '55425', 'plan_to_watch': '138888'}, 'num_list_users': 908054}"
41360,ARP Backstage Pass: Celebrate Good Time - Short Stories,2020-03-02,2020-03-02,"{'status': {'watching': '46', 'completed': '587', 'on_hold': '21', 'dropped': '89', 'plan_to_watch': '408'}, 'num_list_users': 1151}"
41361,Eiga Daisuki Pompo-san,2021-06-04,2021-06-04,"{'status': {'watching': '1926', 'completed': '16126', 'on_hold': '567', 'dropped': '231', 'plan_to_watch': '22005'}, 'num_list_users': 40855}"
41364,One Room: Third Season,2020-10-06,2020-12-22,"{'status': {'watching': '2104', 'completed': '17253', 'on_hold': '685', 'dropped': '774', 'plan_to_watch': '14312'}, 'num_list_users': 35128}"
41370,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,2020-05-29,2020-05-29,"{'status': {'watching': '459', 'completed': '3435', 'on_hold': '226', 'dropped': '204', 'plan_to_watch': '1218'}, 'num_list_users': 5542}"
41372,Senyoku no Sigrdrifa,2020-10-03,2020-12-26,"{'status': {'watching': '4737', 'completed': '15111', 'on_hold': '1883', 'dropped': '5313', 'plan_to_watch': '18554'}, 'num_list_users': 45598}"
41374,Anklet to Aoi Umi,2018-09-27,2018-09-27,"{'status': {'watching': '15', 'completed': '194', 'on_hold': '1', 'dropped': '32', 'plan_to_watch': '153'}, 'num_list_users': 395}"
41375,Meltys Quest,2020-02-21,2020-02-28,"{'status': {'watching': '631', 'completed': '1483', 'on_hold': '210', 'dropped': '179', 'plan_to_watch': '873'}, 'num_list_users': 3376}"
41377,Daylight (2020),2020-03-01,2020-03-01,"{'status': {'watching': '28', 'completed': '542', 'on_hold': '3', 'dropped': '25', 'plan_to_watch': '61'}, 'num_list_users': 659}"
41379,Kimi wa Kanata,2020-11-27,2020-11-27,"{'status': {'watching': '5026', 'completed': '19493', 'on_hold': '1340', 'dropped': '1097', 'plan_to_watch': '42718'}, 'num_list_users': 69674}"
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,2020-10-02,2020-12-18,"{'status': {'watching': '25252', 'completed': '187307', 'on_hold': '7073', 'dropped': '21069', 'plan_to_watch': '51226'}, 'num_list_users': 291927}"
41381,Garugaku.: Sei Girls Square Gakuin,2020-04-06,2021-03-29,"{'status': {'watching': '279', 'completed': '348', 'on_hold': '157', 'dropped': '345', 'plan_to_watch': '1254'}, 'num_list_users': 2383}"
41383,Obake Zukan,2020-07-01,2021-03-31,"{'status': {'watching': '79', 'completed': '149', 'on_hold': '109', 'dropped': '183', 'plan_to_watch': '254'}, 'num_list_users': 774}"
41384,Norimono Man: Mobile Land no Car-kun,2020-04-02,2022-03-24,"{'status': {'watching': '65', 'completed': '67', 'on_hold': '39', 'dropped': '134', 'plan_to_watch': '184'}, 'num_list_users': 489}"
41389,Tonikaku Kawaii,2020-10-03,2020-12-19,"{'status': {'watching': '62992', 'completed': '495178', 'on_hold': '18427', 'dropped': '21887', 'plan_to_watch': '141442'}, 'num_list_users': 739926}"
41391,Nankyoku Penguin Colors,2019-09-14,2022-04-02,"{'status': {'watching': '18', 'completed': '129', 'on_hold': '12', 'dropped': '36', 'plan_to_watch': '56'}, 'num_list_users': 251}"
41392,Urasekai Picnic,2021-01-04,2021-03-22,"{'status': {'watching': '12887', 'completed': '41301', 'on_hold': '4977', 'dropped': '11846', 'plan_to_watch': '49493'}, 'num_list_users': 120504}"
41396,Yuutousei Ayaka no Uraomote,2020-10-30,2021-02-05,"{'status': {'watching': '1309', 'completed': '2177', 'on_hold': '414', 'dropped': '288', 'plan_to_watch': '1525'}, 'num_list_users': 5713}"
41397,Shihai no Kyoudan,2020-05-29,2020-12-25,"{'status': {'watching': '1386', 'completed': '2143', 'on_hold': '481', 'dropped': '313', 'plan_to_watch': '1451'}, 'num_list_users': 5774}"
41399,Katarina Nounai Kaigi,2020-02-29,2020-05-08,"{'status': {'watching': '310', 'completed': '2287', 'on_hold': '171', 'dropped': '234', 'plan_to_watch': '1395'}, 'num_list_users': 4397}"
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,2020-04-16,2020-09-24,"{'status': {'watching': '117', 'completed': '426', 'on_hold': '35', 'dropped': '187', 'plan_to_watch': '624'}, 'num_list_users': 1389}"
41402,Mairimashita! Iruma-kun 2nd Season,2021-04-17,2021-09-11,"{'status': {'watching': '40719', 'completed': '201342', 'on_hold': '8146', 'dropped': '5188', 'plan_to_watch': '62141'}, 'num_list_users': 317536}"
41404,Neko Neko Nihonshi 5th Season,2020-04-08,2021-03-03,"{'status': {'watching': '38', 'completed': '77', 'on_hold': '15', 'dropped': '89', 'plan_to_watch': '233'}, 'num_list_users': 452}"
41405,Bakugan: Armored Alliance,2020-04-03,2021-03-26,"{'status': {'watching': '483', 'completed': '1471', 'on_hold': '117', 'dropped': '472', 'plan_to_watch': '1375'}, 'num_list_users': 3918}"
41409,Wushen Zhuzai,2020-03-08,,"{'status': {'watching': '3455', 'completed': '1', 'on_hold': '275', 'dropped': '352', 'plan_to_watch': '1388'}, 'num_list_users': 5471}"
41412,Corocoro Coronya,2019-11-03,2020-01-26,"{'status': {'watching': '17', 'completed': '113', 'on_hold': '2', 'dropped': '47', 'plan_to_watch': '77'}, 'num_list_users': 256}"
41415,Shen Shou Jin Gang,2009-01-15,2010-12-31,"{'status': {'watching': '11', 'completed': '58', 'on_hold': '4', 'dropped': '34', 'plan_to_watch': '38'}, 'num_list_users': 145}"
41416,Konglong Baobei: Longshen Yongshi,2009-10-01,,"{'status': {'watching': '10', 'completed': '51', 'on_hold': '2', 'dropped': '35', 'plan_to_watch': '48'}, 'num_list_users': 146}"
41417,Chao Shou Wuzhuang: Renzhe Wudi,2011-04-14,2011-05,"{'status': {'watching': '15', 'completed': '92', 'on_hold': '11', 'dropped': '47', 'plan_to_watch': '75'}, 'num_list_users': 240}"
41421,Kyouryuu Shoujo Gauko 2nd Season,2020-03-20,2020-03-20,"{'status': {'watching': '45', 'completed': '722', 'on_hold': '32', 'dropped': '90', 'plan_to_watch': '201'}, 'num_list_users': 1090}"
41426,Watanuki-san Chi to,2020-04-06,2020-06-22,"{'status': {'watching': '115', 'completed': '198', 'on_hold': '50', 'dropped': '134', 'plan_to_watch': '1162'}, 'num_list_users': 1659}"
